SaleID;Date;CarID;CustomerID;DealershipID;SalePrice;LeadSource;CampaignID
SALE-1416;04.12.2024;CAR-003;CUST-2194;DLR-04;72750;Web-Organic;(not set)
SALE-1417;23.09.2024;CAR-011;CUST-2017;DLR-01;80960;Web-Campaign;CMP-02
SALE-1418;24.09.2025;CAR-002;CUST-1517;DLR-02;58900;Web-Campaign;CMP-02
SALE-1419;21.11.2024;CAR-003;CUST-2192;DLR-01;69000;Web-Organic;(not set)
SALE-1420;10.02.2024;CAR-001;CUST-1299;DLR-01;51150;Walk-in;(not set)
SALE-1421;14.09.2024;CAR-002;CUST-2325;DLR-02;60140;Walk-in;(not set)
SALE-1422;24.09.2025;CAR-003;CUST-1845;DLR-02;73500;Web-Campaign;CMP-09
SALE-1423;19.09.2023;CAR-009;CUST-1543;DLR-02;81600;Walk-in;(not set)
SALE-1424;20.07.2025;CAR-013;CUST-2207;DLR-05;78400;Web-Campaign;CMP-14
SALE-1425;24.12.2023;CAR-001;CUST-1990;DLR-04;52250;Web-Campaign;CMP-11
SALE-1426;10.12.2023;CAR-014;CUST-2344;DLR-05;145500;Web-Organic;(not set)
SALE-1427;10.09.2024;CAR-004;CUST-1757;DLR-03;108100;Walk-in;(not set)
SALE-1428;12.07.2024;CAR-007;CUST-2027;DLR-04;63700;Web-Campaign;CMP-07
SALE-1429;17.07.2025;CAR-003;CUST-1507;DLR-01;72750;Web-Campaign;CMP-01
SALE-1430;26.03.2025;CAR-009;CUST-2324;DLR-02;81600;Web-Campaign;CMP-05
SALE-1431;30.07.2023;CAR-010;CUST-2091;DLR-02;133000;Web-Campaign;CMP-14
SALE-1432;31.03.2023;CAR-001;CUST-1783;DLR-02;51150;Web-Campaign;CMP-04
SALE-1433;12.06.2025;CAR-009;CUST-2318;DLR-01;82450;Web-Campaign;CMP-09
SALE-1434;22.12.2023;CAR-015;CUST-1087;DLR-01;71610;Referral;(not set)
SALE-1435;25.02.2023;CAR-011;CUST-2411;DLR-03;84480;Web-Campaign;CMP-13
SALE-1436;25.11.2023;CAR-008;CUST-1901;DLR-05;70560;Web-Campaign;CMP-13
SALE-1437;14.01.2024;CAR-014;CUST-1039;DLR-01;145500;Web-Campaign;CMP-07
SALE-1438;31.01.2024;CAR-006;CUST-2097;DLR-05;39480;Web-Campaign;CMP-03
SALE-1439;25.07.2025;CAR-005;CUST-1029;DLR-05;116250;Web-Organic;(not set)
SALE-1440;29.04.2023;CAR-013;CUST-1076;DLR-02;76000;Web-Organic;(not set)
SALE-1441;18.02.2024;CAR-015;CUST-2360;DLR-02;73920;Web-Organic;(not set)
SALE-1442;02.05.2025;CAR-001;CUST-2452;DLR-05;50600;Walk-in;(not set)
SALE-1443;25.10.2024;CAR-003;CUST-1240;DLR-04;72000;Web-Campaign;CMP-02
SALE-1444;16.04.2024;CAR-015;CUST-1790;DLR-05;71610;Referral;(not set)
SALE-1445;23.05.2025;CAR-003;CUST-1279;DLR-04;69000;Web-Campaign;CMP-09
SALE-1446;08.03.2025;CAR-004;CUST-1141;DLR-03;105800;Web-Organic;(not set)
SALE-1447;14.05.2024;CAR-009;CUST-2204;DLR-03;79050;Web-Organic;(not set)
SALE-1448;02.01.2024;CAR-012;CUST-1417;DLR-04;120900;Web-Campaign;CMP-05
SALE-1449;31.01.2025;CAR-012;CUST-1207;DLR-01;120900;Walk-in;(not set)
SALE-1450;06.07.2023;CAR-005;CUST-2490;DLR-01;116250;Web-Campaign;CMP-04
SALE-1451;03.09.2025;CAR-010;CUST-2375;DLR-03;134400;Web-Campaign;CMP-06
SALE-1452;25.10.2024;CAR-004;CUST-1513;DLR-05;110400;Web-Organic;(not set)
SALE-1453;10.01.2025;CAR-007;CUST-1123;DLR-02;61750;Web-Campaign;CMP-13
SALE-1454;31.10.2023;CAR-005;CUST-1425;DLR-05;121250;Referral;(not set)
SALE-1455;26.08.2025;CAR-009;CUST-2396;DLR-01;79050;Walk-in;(not set)
SALE-1456;20.02.2025;CAR-002;CUST-1885;DLR-04;57040;Web-Campaign;CMP-07
SALE-1457;22.07.2023;CAR-003;CUST-1973;DLR-03;69750;Web-Organic;(not set)
SALE-1458;(not set);(not set);(not set);(not set);(not set);(not set);(not set)
