SessionID;Date;CustomerID;CampaignID;Source;Medium;PageViews;EngagedSessions;Conversion
SID-01819;12.02.2025;CUST-2297;(not set);(direct);none;2;1;1
SID-01820;09.03.2025;CUST-2313;(not set);google;cpc;2;0;0
SID-01821;13.03.2023;CUST-2004;(not set);newsletter;email;3;0;0
SID-01822;05.01.2024;CUST-1230;CMP-04;google;cpc;1;1;0
SID-01823;12.07.2023;CUST-1420;(not set);facebook;social;1;1;1
SID-01824;25.09.2023;CUST-2234;CMP-04;newsletter;email;1;1;1
SID-01825;27.12.2024;CUST-1704;(not set);google;cpc;1;1;0
SID-01826;15.04.2025;CUST-1002;CMP-12;facebook;social;7;1;0
SID-01827;24.07.2023;CUST-1610;CMP-11;google;cpc;1;1;0
SID-01828;04.02.2025;CUST-1522;(not set);youtube;video;9;1;0
SID-01829;11.12.2023;CUST-2387;(not set);bing;cpc;1;1;0
SID-01830;02.08.2025;CUST-2304;(not set);bing;cpc;1;0;0
SID-01831;24.11.2023;CUST-1416;CMP-02;instagram;social;4;1;1
SID-01832;24.12.2023;CUST-2256;(not set);google;cpc;3;0;0
SID-01833;09.01.2024;CUST-2480;(not set);instagram;social;3;0;0
SID-01834;13.12.2024;CUST-1003;(not set);instagram;social;4;1;0
SID-01835;13.11.2023;CUST-1211;(not set);google;cpc;2;0;0
SID-01836;06.05.2023;CUST-1403;CMP-06;bing;cpc;5;1;0
SID-01837;09.01.2025;CUST-1381;(not set);instagram;social;5;1;0
SID-01838;04.11.2024;CUST-1104;CMP-12;bing;cpc;3;1;0
SID-01839;27.07.2023;CUST-1644;CMP-11;newsletter;email;3;1;0
SID-01840;22.10.2024;CUST-1897;CMP-11;facebook;social;3;0;0
SID-01841;24.06.2023;CUST-1431;CMP-04;google;cpc;3;1;0
SID-01842;08.06.2025;CUST-2457;CMP-05;google;cpc;9;1;0
SID-01843;20.06.2025;CUST-1362;CMP-12;bing;cpc;2;1;0
SID-01844;24.05.2024;CUST-1801;CMP-03;bing;cpc;3;1;0
SID-01845;17.11.2024;CUST-2173;(not set);newsletter;email;4;0;0
SID-01846;11.06.2024;CUST-1054;CMP-13;instagram;social;1;1;0
SID-01847;22.07.2024;CUST-2411;(not set);bing;cpc;7;1;0
SID-01848;11.02.2025;CUST-1777;(not set);instagram;social;3;1;1
SID-01849;10.12.2024;CUST-1341;(not set);google;cpc;9;1;0
SID-01850;16.04.2024;CUST-2394;CMP-06;instagram;social;2;0;0
SID-01851;12.03.2023;CUST-2052;(not set);facebook;social;1;0;0
SID-01852;09.07.2023;CUST-2257;(not set);youtube;video;4;1;0
SID-01853;05.08.2024;CUST-1292;CMP-08;instagram;social;1;0;0
SID-01854;28.05.2025;CUST-2434;(not set);newsletter;email;7;1;0
SID-01855;02.08.2025;CUST-2160;(not set);newsletter;email;1;0;0
SID-01856;22.11.2024;CUST-2186;(not set);instagram;social;5;1;0
SID-01857;18.09.2025;CUST-2021;CMP-10;youtube;video;2;0;0
SID-01858;02.09.2025;CUST-2028;(not set);facebook;social;4;1;0
SID-01859;05.10.2024;CUST-1674;(not set);instagram;social;3;1;0
SID-01860;16.07.2023;CUST-1087;(not set);facebook;social;3;1;0
SID-01861;12.08.2025;CUST-1718;(not set);instagram;social;1;0;0
SID-01862;08.09.2025;CUST-1115;(not set);newsletter;email;9;0;0
SID-01863;18.11.2024;CUST-1849;CMP-03;facebook;social;5;1;1
SID-01864;16.08.2025;CUST-1242;CMP-08;instagram;social;1;1;0
SID-01865;21.02.2025;CUST-1540;(not set);(direct);none;7;1;0
SID-01866;03.02.2024;CUST-1886;CMP-05;google;cpc;5;1;0
SID-01867;19.06.2025;CUST-1460;CMP-09;bing;cpc;3;1;1
SID-01868;19.05.2025;CUST-2216;(not set);bing;cpc;9;1;1
SID-01869;19.03.2025;CUST-1179;(not set);google;cpc;5;1;1
SID-01870;02.06.2025;CUST-1986;CMP-02;(direct);none;7;1;0
SID-01871;01.09.2023;CUST-2260;(not set);bing;cpc;9;1;0
SID-01872;22.10.2024;CUST-2390;CMP-02;newsletter;email;7;0;0
SID-01873;23.02.2023;CUST-2310;CMP-11;facebook;social;5;0;0
SID-01874;30.09.2025;CUST-1586;(not set);facebook;social;3;1;0
SID-01875;25.01.2024;CUST-2272;CMP-04;youtube;video;2;1;1
SID-01876;02.08.2025;CUST-1610;(not set);youtube;video;9;1;0
SID-01877;14.01.2025;CUST-2092;CMP-14;instagram;social;1;1;0
SID-01878;09.12.2023;CUST-1368;(not set);youtube;video;2;1;0
SID-01879;24.09.2025;CUST-1465;(not set);(direct);none;3;1;0
SID-01880;20.04.2024;CUST-1742;(not set);google;cpc;3;0;0
SID-01881;13.05.2024;CUST-1840;CMP-10;facebook;social;2;1;0
SID-01882;24.09.2023;CUST-1653;(not set);facebook;social;3;1;0
SID-01883;27.02.2023;CUST-2212;CMP-05;instagram;social;3;1;0
SID-01884;16.12.2023;CUST-1846;CMP-01;google;cpc;2;1;0
SID-01885;29.11.2023;CUST-1928;CMP-06;instagram;social;7;0;0
SID-01886;24.04.2023;CUST-1267;(not set);youtube;video;1;1;0
SID-01887;07.03.2025;CUST-2497;CMP-10;instagram;social;5;1;0
SID-01888;20.09.2023;CUST-2289;(not set);facebook;social;4;1;0
SID-01889;10.06.2023;CUST-1092;(not set);google;cpc;2;0;0
SID-01890;22.05.2024;CUST-1903;CMP-04;google;cpc;5;0;0
SID-01891;30.10.2024;CUST-2203;CMP-03;instagram;social;2;1;0
SID-01892;07.03.2024;CUST-2111;(not set);newsletter;email;2;0;0
SID-01893;12.07.2024;CUST-1617;CMP-06;(direct);none;3;0;0
SID-01894;03.03.2023;CUST-1442;(not set);instagram;social;2;1;0
SID-01895;07.01.2025;CUST-1101;CMP-09;google;cpc;3;1;0
SID-01896;11.11.2023;CUST-1072;CMP-06;youtube;video;2;1;1
SID-01897;15.04.2025;CUST-1756;(not set);youtube;video;4;1;0
SID-01898;13.04.2023;CUST-1594;CMP-10;(direct);none;9;0;0
SID-01899;01.11.2024;CUST-1857;(not set);instagram;social;2;1;0
SID-01900;10.03.2023;CUST-2122;(not set);(direct);none;7;1;0
SID-01901;10.05.2023;CUST-2153;(not set);(direct);none;3;1;0
SID-01902;31.07.2025;CUST-1425;(not set);bing;cpc;3;1;0
SID-01903;01.02.2025;CUST-1354;(not set);google;cpc;9;0;0
SID-01904;09.09.2025;CUST-2323;CMP-14;(direct);none;3;1;0
SID-01905;09.09.2024;CUST-1405;CMP-10;bing;cpc;3;1;0
SID-01906;03.10.2023;CUST-2096;(not set);instagram;social;1;0;0
SID-01907;09.03.2024;CUST-1520;(not set);newsletter;email;9;1;0
SID-01908;12.04.2025;CUST-1272;CMP-02;google;cpc;1;1;0
SID-01909;11.02.2025;CUST-1561;CMP-12;google;cpc;3;1;0
SID-01910;13.06.2023;CUST-1107;(not set);google;cpc;2;1;1
SID-01911;28.01.2024;CUST-1480;(not set);newsletter;email;9;1;1
SID-01912;01.01.2024;CUST-2130;(not set);facebook;social;2;0;0
SID-01913;26.02.2025;CUST-2119;(not set);(direct);none;7;0;0
SID-01914;10.02.2025;CUST-1043;(not set);(direct);none;3;0;0
SID-01915;22.05.2025;CUST-1632;(not set);newsletter;email;5;1;0
SID-01916;28.09.2023;CUST-2322;(not set);google;cpc;1;1;1
SID-01917;29.07.2023;CUST-1190;(not set);bing;cpc;9;0;0
SID-01918;20.01.2024;CUST-1603;CMP-07;instagram;social;7;1;0
SID-01919;13.12.2024;CUST-1004;CMP-12;newsletter;email;3;0;0
SID-01920;07.05.2024;CUST-1656;(not set);bing;cpc;1;0;0
SID-01921;12.05.2024;CUST-2251;(not set);bing;cpc;3;1;0
SID-01922;02.08.2023;CUST-1730;CMP-01;newsletter;email;3;1;0
SID-01923;30.08.2024;CUST-2248;(not set);facebook;social;3;0;0
SID-01924;01.10.2024;CUST-1151;(not set);youtube;video;4;1;0
SID-01925;04.06.2025;CUST-1461;(not set);newsletter;email;3;1;0
SID-01926;05.05.2024;CUST-1038;CMP-04;google;cpc;9;0;0
SID-01927;29.05.2024;CUST-2377;(not set);google;cpc;2;1;0
SID-01928;01.12.2023;CUST-1439;(not set);(direct);none;7;1;1
SID-01929;26.12.2023;CUST-1757;(not set);newsletter;email;5;1;1
SID-01930;24.02.2024;CUST-1419;(not set);youtube;video;4;1;0
SID-01931;08.08.2025;CUST-2428;(not set);google;cpc;2;1;0
SID-01932;24.09.2025;CUST-2144;CMP-07;(direct);none;4;1;0
SID-01933;05.05.2024;CUST-1668;(not set);facebook;social;3;0;0
SID-01934;06.04.2023;CUST-1533;(not set);youtube;video;3;0;0
SID-01935;05.03.2024;CUST-2105;CMP-14;youtube;video;3;1;0
SID-01936;15.06.2024;CUST-1969;CMP-05;instagram;social;4;0;0
SID-01937;19.07.2023;CUST-2492;(not set);instagram;social;5;0;0
SID-01938;29.11.2023;CUST-1466;(not set);bing;cpc;3;0;0
SID-01939;09.09.2023;CUST-2329;(not set);youtube;video;3;1;0
SID-01940;17.01.2025;CUST-2096;(not set);newsletter;email;1;1;1
SID-01941;03.07.2024;CUST-2152;CMP-07;(direct);none;4;1;0
SID-01942;12.02.2025;CUST-2079;(not set);newsletter;email;4;1;0
SID-01943;19.08.2025;CUST-1009;(not set);bing;cpc;7;1;0
SID-01944;11.03.2023;CUST-1279;(not set);(direct);none;3;1;1
SID-01945;22.07.2025;CUST-1550;(not set);google;cpc;3;0;0
SID-01946;21.11.2024;CUST-1698;(not set);google;cpc;7;0;0
SID-01947;14.06.2024;CUST-1132;CMP-07;(direct);none;4;1;1
SID-01948;26.08.2023;CUST-1664;(not set);facebook;social;3;1;0
SID-01949;18.05.2025;CUST-2049;(not set);instagram;social;3;0;0
SID-01950;09.11.2023;CUST-2425;CMP-03;youtube;video;3;1;0
SID-01951;29.10.2024;CUST-1558;CMP-06;facebook;social;1;1;0
SID-01952;29.12.2023;CUST-2150;(not set);bing;cpc;5;0;0
SID-01953;26.06.2024;CUST-1455;CMP-09;bing;cpc;7;0;0
SID-01954;03.07.2025;CUST-2213;(not set);google;cpc;3;1;0
SID-01955;27.04.2025;CUST-2442;(not set);facebook;social;5;1;0
SID-01956;25.05.2025;CUST-1906;(not set);google;cpc;1;0;0
SID-01957;28.06.2025;CUST-1951;(not set);facebook;social;1;1;0
SID-01958;07.01.2025;CUST-2295;CMP-11;youtube;video;3;0;0
SID-01959;20.07.2023;CUST-1653;(not set);newsletter;email;3;0;0
SID-01960;22.09.2025;CUST-1251;(not set);google;cpc;7;0;0
SID-01961;21.10.2024;CUST-1292;CMP-10;facebook;social;7;0;0
SID-01962;19.04.2024;CUST-1386;(not set);google;cpc;2;0;0
SID-01963;20.04.2025;CUST-1404;CMP-07;google;cpc;7;1;1
SID-01964;16.02.2024;CUST-2013;(not set);google;cpc;4;1;1
SID-01965;03.03.2025;CUST-2320;(not set);google;cpc;4;0;0
SID-01966;08.11.2023;CUST-1100;(not set);youtube;video;3;1;0
SID-01967;03.05.2024;CUST-2095;CMP-05;youtube;video;3;1;0
SID-01968;29.05.2025;CUST-2285;(not set);google;cpc;5;1;1
SID-01969;30.09.2024;CUST-1877;CMP-07;youtube;video;3;1;0
SID-01970;24.04.2023;CUST-2373;CMP-05;bing;cpc;4;1;0
SID-01971;07.05.2023;CUST-1794;(not set);bing;cpc;7;1;0
SID-01972;03.05.2023;CUST-2005;CMP-13;youtube;video;1;1;0
SID-01973;17.10.2024;CUST-1365;CMP-14;google;cpc;5;1;0
SID-01974;10.07.2024;CUST-2243;(not set);google;cpc;2;1;0
SID-01975;04.03.2025;CUST-1087;CMP-02;newsletter;email;2;1;1
SID-01976;14.11.2023;CUST-1448;(not set);instagram;social;3;1;0
SID-01977;08.05.2025;CUST-1667;CMP-11;facebook;social;2;1;0
SID-01978;29.06.2024;CUST-1717;(not set);youtube;video;3;1;0
SID-01979;01.04.2023;CUST-1177;(not set);google;cpc;4;0;0
SID-01980;05.10.2023;CUST-2454;(not set);newsletter;email;4;1;0
SID-01981;17.11.2023;CUST-1136;(not set);newsletter;email;5;1;1
SID-01982;05.08.2023;CUST-1749;CMP-05;instagram;social;9;1;1
SID-01983;09.07.2023;CUST-1746;CMP-07;newsletter;email;4;1;0
SID-01984;18.09.2023;CUST-1486;CMP-07;newsletter;email;7;0;0
SID-01985;12.09.2025;CUST-1217;(not set);instagram;social;4;1;1
SID-01986;20.07.2025;CUST-1073;(not set);youtube;video;7;1;0
SID-01987;29.04.2023;CUST-1349;(not set);google;cpc;3;1;0
SID-01988;26.05.2023;CUST-1391;(not set);newsletter;email;3;1;0
SID-01989;05.12.2024;CUST-1592;CMP-09;(direct);none;1;1;0
SID-01990;04.11.2023;CUST-1755;CMP-05;youtube;video;3;0;0
SID-01991;08.02.2025;CUST-1120;(not set);google;cpc;3;1;0
SID-01992;26.08.2023;CUST-2333;(not set);(direct);none;2;1;0
SID-01993;12.01.2024;CUST-1132;(not set);google;cpc;3;1;1
SID-01994;20.03.2024;CUST-1836;(not set);bing;cpc;2;1;0
SID-01995;16.08.2023;CUST-1967;(not set);facebook;social;5;1;0
SID-01996;07.09.2025;CUST-1542;CMP-05;(direct);none;3;1;1
SID-01997;10.08.2024;CUST-2463;(not set);newsletter;email;3;0;0
SID-01998;22.02.2023;CUST-2245;(not set);newsletter;email;5;1;0
SID-01999;13.04.2023;CUST-1212;(not set);youtube;video;3;1;0
SID-02000;13.08.2023;CUST-1509;(not set);google;cpc;3;1;0
SID-02001;02.01.2024;CUST-2257;CMP-12;facebook;social;7;1;0
SID-02002;10.09.2025;CUST-2361;(not set);google;cpc;5;1;1
SID-02003;03.08.2025;CUST-1654;(not set);google;cpc;2;1;0
SID-02004;02.01.2025;CUST-1564;(not set);youtube;video;3;1;0
SID-02005;23.10.2024;CUST-2237;(not set);newsletter;email;3;0;0
SID-02006;15.05.2025;CUST-1041;CMP-02;instagram;social;2;1;0
SID-02007;07.07.2024;CUST-1053;(not set);bing;cpc;9;0;0
SID-02008;03.10.2023;CUST-2072;CMP-06;google;cpc;3;1;0
SID-02009;26.11.2024;CUST-2314;(not set);google;cpc;1;1;0
SID-02010;11.04.2025;CUST-1805;(not set);google;cpc;7;1;0
SID-02011;02.08.2025;CUST-1452;(not set);bing;cpc;2;1;1
SID-02012;07.05.2025;CUST-1482;(not set);facebook;social;5;0;0
SID-02013;22.10.2024;CUST-2412;(not set);youtube;video;3;1;0
SID-02014;11.07.2023;CUST-1455;(not set);facebook;social;7;1;1
SID-02015;19.09.2024;CUST-1849;(not set);facebook;social;2;1;0
SID-02016;30.06.2025;CUST-2084;CMP-09;newsletter;email;5;1;0
SID-02017;31.08.2024;CUST-1164;(not set);youtube;video;1;1;0
SID-02018;06.01.2025;CUST-2329;(not set);newsletter;email;4;1;0
SID-02019;02.12.2023;CUST-1060;(not set);google;cpc;3;1;0
SID-02020;27.07.2023;CUST-2085;(not set);bing;cpc;7;1;1
SID-02021;30.04.2023;CUST-2483;CMP-07;youtube;video;5;1;0
SID-02022;11.02.2024;CUST-1131;(not set);youtube;video;4;1;0
SID-02023;04.07.2023;CUST-1012;(not set);bing;cpc;2;1;1
SID-02024;27.09.2023;CUST-2153;(not set);instagram;social;4;1;0
SID-02025;10.09.2025;CUST-1894;CMP-14;facebook;social;3;0;0
SID-02026;04.06.2025;CUST-1589;(not set);instagram;social;1;1;0
SID-02027;22.10.2024;CUST-1202;(not set);instagram;social;5;1;0
SID-02028;10.07.2024;CUST-1214;(not set);google;cpc;3;0;0
SID-02029;09.03.2023;CUST-2253;CMP-14;google;cpc;4;1;0
SID-02030;06.04.2025;CUST-1665;(not set);instagram;social;2;1;0
SID-02031;10.02.2025;CUST-2436;CMP-10;google;cpc;9;1;0
SID-02032;01.11.2024;CUST-1480;(not set);google;cpc;4;1;0
SID-02033;30.03.2025;CUST-1510;CMP-10;instagram;social;7;0;0
SID-02034;21.03.2024;CUST-2397;CMP-13;instagram;social;3;1;0
SID-02035;16.07.2023;CUST-2500;(not set);youtube;video;1;1;0
SID-02036;25.04.2023;CUST-1666;CMP-06;(direct);none;9;0;0
SID-02037;06.09.2023;CUST-1599;(not set);bing;cpc;7;1;0
SID-02038;21.05.2025;CUST-1649;(not set);(direct);none;1;0;0
SID-02039;02.07.2025;CUST-1054;(not set);instagram;social;2;0;0
SID-02040;08.05.2023;CUST-1664;CMP-11;google;cpc;3;0;0
SID-02041;11.09.2025;CUST-1870;(not set);(direct);none;9;1;0
SID-02042;04.06.2025;CUST-1545;(not set);instagram;social;3;1;0
SID-02043;03.06.2025;CUST-2122;CMP-04;instagram;social;2;0;0
SID-02044;07.09.2023;CUST-2116;CMP-11;google;cpc;7;1;1
SID-02045;02.08.2024;CUST-2104;(not set);facebook;social;9;0;0
SID-02046;28.02.2023;CUST-2018;CMP-10;instagram;social;9;1;0
SID-02047;22.12.2024;CUST-2128;CMP-08;google;cpc;2;0;0
SID-02048;02.12.2023;CUST-1488;(not set);(direct);none;1;1;0
SID-02049;28.06.2023;CUST-2247;(not set);bing;cpc;7;1;0
SID-02050;17.12.2023;CUST-2487;CMP-10;google;cpc;7;1;0
SID-02051;21.11.2023;CUST-2306;CMP-03;newsletter;email;9;1;0
SID-02052;26.10.2023;CUST-1678;(not set);facebook;social;3;1;0
SID-02053;23.03.2023;CUST-1079;CMP-02;bing;cpc;1;1;0
SID-02054;11.08.2025;CUST-2221;(not set);(direct);none;1;0;0
SID-02055;23.10.2024;CUST-1970;CMP-08;(direct);none;2;1;0
SID-02056;09.08.2025;CUST-1549;(not set);newsletter;email;3;0;0
SID-02057;03.09.2023;CUST-1026;(not set);bing;cpc;2;0;0
SID-02058;28.11.2024;CUST-1244;(not set);facebook;social;9;0;0
SID-02059;18.01.2025;CUST-1129;CMP-01;facebook;social;9;0;0
SID-02060;07.11.2024;CUST-1134;CMP-02;youtube;video;3;1;0
SID-02061;26.02.2023;CUST-2401;(not set);google;cpc;4;1;0
SID-02062;11.03.2023;CUST-2008;(not set);google;cpc;3;0;0
SID-02063;12.04.2025;CUST-1204;(not set);(direct);none;7;1;0
SID-02064;15.11.2023;CUST-1802;(not set);instagram;social;4;1;1
SID-02065;12.01.2025;CUST-1774;(not set);youtube;video;1;1;1
SID-02066;11.06.2025;CUST-2319;CMP-04;youtube;video;2;1;0
SID-02067;19.07.2024;CUST-2228;(not set);instagram;social;7;1;0
SID-02068;16.03.2025;CUST-1072;CMP-09;instagram;social;2;1;0
SID-02069;04.07.2025;CUST-1060;CMP-05;google;cpc;2;1;0
SID-02070;21.07.2024;CUST-1587;(not set);(direct);none;2;1;0
SID-02071;25.02.2023;CUST-1722;CMP-13;newsletter;email;4;0;0
SID-02072;30.07.2025;CUST-2163;CMP-02;youtube;video;7;1;1
SID-02073;04.07.2025;CUST-1146;(not set);google;cpc;1;0;0
SID-02074;18.12.2024;CUST-2327;(not set);youtube;video;3;0;0
SID-02075;29.12.2024;CUST-1580;(not set);instagram;social;5;1;0
SID-02076;10.12.2024;CUST-1432;CMP-09;instagram;social;4;1;1
SID-02077;14.05.2023;CUST-1689;CMP-14;facebook;social;9;1;1
SID-02078;29.06.2024;CUST-2389;CMP-08;instagram;social;4;1;0
SID-02079;07.07.2025;CUST-1083;CMP-10;instagram;social;7;0;0
SID-02080;02.09.2023;CUST-1122;CMP-09;newsletter;email;7;0;0
SID-02081;27.08.2025;CUST-1524;CMP-09;newsletter;email;4;1;0
SID-02082;20.10.2023;CUST-1289;CMP-04;youtube;video;3;1;0
SID-02083;14.04.2023;CUST-2117;CMP-14;newsletter;email;2;0;0
SID-02084;01.03.2023;CUST-2209;(not set);google;cpc;2;0;0
SID-02085;15.09.2025;CUST-2149;(not set);google;cpc;1;1;0
SID-02086;15.02.2025;CUST-1395;(not set);google;cpc;3;1;0
SID-02087;08.04.2024;CUST-2341;CMP-07;google;cpc;7;1;1
SID-02088;24.03.2023;CUST-2402;(not set);google;cpc;3;1;0
SID-02089;30.07.2023;CUST-1216;CMP-12;(direct);none;3;1;0
SID-02090;25.03.2025;CUST-2404;(not set);google;cpc;9;0;0
SID-02091;20.10.2023;CUST-1237;(not set);newsletter;email;7;1;0
SID-02092;25.11.2023;CUST-2491;CMP-01;bing;cpc;5;1;0
SID-02093;10.12.2024;CUST-2217;(not set);bing;cpc;4;0;0
SID-02094;25.02.2025;CUST-2465;CMP-12;(direct);none;2;1;0
SID-02095;21.02.2023;CUST-1390;CMP-08;facebook;social;3;1;0
SID-02096;16.01.2024;CUST-1504;CMP-01;google;cpc;3;1;1
SID-02097;19.06.2025;CUST-1169;(not set);facebook;social;1;1;1
SID-02098;06.09.2024;CUST-1997;CMP-02;bing;cpc;3;0;0
SID-02099;25.02.2025;CUST-1749;(not set);(direct);none;9;1;0
SID-02100;09.03.2024;CUST-1823;(not set);google;cpc;3;0;0
SID-02101;24.03.2023;CUST-1085;(not set);facebook;social;2;1;0
SID-02102;24.04.2024;CUST-2363;(not set);google;cpc;2;0;0
SID-02103;07.11.2023;CUST-1133;CMP-12;google;cpc;3;0;0
SID-02104;24.02.2024;CUST-2020;(not set);instagram;social;3;1;0
SID-02105;11.04.2025;CUST-1355;(not set);google;cpc;5;1;0
SID-02106;04.09.2025;CUST-1636;(not set);newsletter;email;3;0;0
SID-02107;26.11.2023;CUST-2257;(not set);youtube;video;2;1;0
SID-02108;13.01.2024;CUST-1416;(not set);youtube;video;5;0;0
SID-02109;04.03.2025;CUST-1037;(not set);google;cpc;2;0;0
SID-02110;28.09.2023;CUST-1083;CMP-10;youtube;video;3;1;0
SID-02111;11.03.2024;CUST-1918;(not set);newsletter;email;4;1;0
SID-02112;15.10.2023;CUST-1548;(not set);google;cpc;1;0;0
SID-02113;06.09.2024;CUST-1225;(not set);newsletter;email;9;1;0
SID-02114;25.07.2025;CUST-2401;CMP-13;newsletter;email;4;0;0
SID-02115;09.10.2024;CUST-1297;CMP-13;(direct);none;7;0;0
SID-02116;17.08.2023;CUST-1573;(not set);google;cpc;9;0;0
SID-02117;16.06.2025;CUST-2257;(not set);youtube;video;4;1;0
SID-02118;12.09.2024;CUST-1744;(not set);google;cpc;2;1;0
SID-02119;21.04.2024;CUST-1762;(not set);instagram;social;3;1;0
SID-02120;11.10.2023;CUST-1184;(not set);newsletter;email;3;1;1
SID-02121;20.10.2023;CUST-2037;(not set);bing;cpc;7;0;0
SID-02122;13.02.2025;CUST-1348;(not set);facebook;social;3;1;0
SID-02123;03.01.2024;CUST-1645;(not set);google;cpc;5;1;0
SID-02124;14.02.2024;CUST-2004;(not set);facebook;social;1;0;0
SID-02125;06.03.2024;CUST-2109;(not set);google;cpc;2;1;0
SID-02126;29.08.2023;CUST-1151;(not set);google;cpc;3;1;0
SID-02127;31.03.2023;CUST-2015;(not set);youtube;video;1;1;0
SID-02128;03.07.2024;CUST-2402;CMP-09;google;cpc;1;1;0
SID-02129;21.07.2025;CUST-2311;(not set);youtube;video;4;1;1
SID-02130;19.03.2025;CUST-2269;(not set);instagram;social;4;1;0
SID-02131;18.10.2023;CUST-1117;(not set);google;cpc;3;1;0
SID-02132;25.10.2024;CUST-1957;(not set);youtube;video;2;1;0
SID-02133;17.06.2024;CUST-1553;CMP-03;google;cpc;3;0;0
SID-02134;10.03.2025;CUST-1243;CMP-08;google;cpc;3;1;1
SID-02135;17.01.2024;CUST-1334;(not set);google;cpc;3;1;0
SID-02136;26.03.2025;CUST-1982;(not set);(direct);none;9;1;0
SID-02137;01.04.2024;CUST-2073;CMP-05;(direct);none;2;0;0
SID-02138;27.04.2025;CUST-1709;CMP-02;bing;cpc;2;1;1
SID-02139;22.12.2024;CUST-1038;(not set);youtube;video;3;1;0
SID-02140;25.01.2025;CUST-2083;CMP-08;bing;cpc;1;1;0
SID-02141;31.08.2025;CUST-1396;(not set);(direct);none;1;1;1
SID-02142;04.07.2024;CUST-1951;CMP-03;youtube;video;3;0;0
SID-02143;10.03.2024;CUST-1599;CMP-05;newsletter;email;9;1;0
SID-02144;15.03.2024;CUST-1629;CMP-06;instagram;social;1;0;0
SID-02145;09.06.2025;CUST-1512;CMP-02;instagram;social;9;1;0
SID-02146;09.04.2025;CUST-2188;(not set);(direct);none;1;1;0
SID-02147;21.06.2023;CUST-1154;CMP-12;google;cpc;2;1;0
SID-02148;05.12.2024;CUST-1988;(not set);google;cpc;3;1;0
SID-02149;23.11.2023;CUST-1788;(not set);google;cpc;3;1;0
SID-02150;19.01.2025;CUST-1393;(not set);google;cpc;3;0;0
SID-02151;25.06.2025;CUST-2306;(not set);google;cpc;2;0;0
SID-02152;11.06.2024;CUST-1275;CMP-08;newsletter;email;7;1;1
SID-02153;24.05.2023;CUST-1089;(not set);instagram;social;3;0;0
SID-02154;14.02.2024;CUST-1688;(not set);instagram;social;2;1;0
SID-02155;29.03.2025;CUST-1054;(not set);google;cpc;2;1;0
SID-02156;31.10.2024;CUST-1401;(not set);google;cpc;2;1;1
SID-02157;07.05.2024;CUST-1185;(not set);youtube;video;5;1;1
SID-02158;22.07.2024;CUST-1592;CMP-08;youtube;video;4;1;0
SID-02159;27.09.2023;CUST-2064;CMP-12;instagram;social;2;1;0
SID-02160;31.05.2023;CUST-1785;(not set);google;cpc;3;1;1
SID-02161;03.07.2025;CUST-2178;(not set);google;cpc;3;0;0
SID-02162;15.06.2024;CUST-1539;(not set);(direct);none;4;0;0
SID-02163;09.12.2024;CUST-2384;(not set);google;cpc;3;0;0
SID-02164;18.03.2024;CUST-1416;CMP-01;newsletter;email;1;1;0
SID-02165;30.12.2023;CUST-1943;CMP-09;facebook;social;2;1;0
SID-02166;15.08.2025;CUST-1074;CMP-06;(direct);none;2;1;1
SID-02167;18.03.2025;CUST-2020;CMP-11;youtube;video;3;1;0
SID-02168;10.06.2023;CUST-1532;(not set);(direct);none;9;1;1
SID-02169;19.07.2023;CUST-1475;(not set);google;cpc;1;0;0
SID-02170;30.09.2024;CUST-1679;CMP-12;google;cpc;5;0;0
SID-02171;21.10.2024;CUST-2139;CMP-09;google;cpc;2;1;1
SID-02172;29.11.2024;CUST-1593;(not set);google;cpc;3;1;0
SID-02173;14.03.2023;CUST-1493;(not set);(direct);none;2;0;0
SID-02174;25.05.2024;CUST-2100;CMP-14;google;cpc;2;1;0
SID-02175;29.10.2024;CUST-1646;(not set);facebook;social;1;1;1
SID-02176;23.09.2023;CUST-1876;(not set);bing;cpc;5;1;0
SID-02177;07.07.2025;CUST-2385;CMP-08;google;cpc;9;1;1
SID-02178;24.11.2023;CUST-1080;CMP-14;youtube;video;3;0;0
SID-02179;18.10.2023;CUST-1170;CMP-04;google;cpc;9;0;0
SID-02180;14.07.2025;CUST-1608;CMP-04;instagram;social;2;1;0
SID-02181;19.11.2023;CUST-1463;CMP-03;facebook;social;3;1;0
SID-02182;19.08.2024;CUST-1901;CMP-06;instagram;social;3;1;1
SID-02183;19.02.2024;CUST-1769;(not set);google;cpc;5;1;1
SID-02184;16.09.2023;CUST-2397;CMP-01;google;cpc;2;1;1
SID-02185;14.02.2024;CUST-2251;(not set);newsletter;email;3;1;1
